Transaction_ID,Date,Region,City,Product,Channel,Units_Sold,Unit_Price,Revenue,Total_Cost,Profit,Cost_per_Unit_costing,Packaging_Cost,Distribution_Cost,Marketing_Spend,Warehouse_ID,Opening_Stock,Units_Produced,Units_Sold_inventory,Closing_Stock
T01322,11-01-2023,Upper Palatinate,Munich,Club-Mate,Supermarket,6778,1.4,9479.3,7116.9,2362.4,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T01323,11-01-2023,Upper Palatinate,Munich,Club-Mate,Club/Bar,4651,1.21,5641.88,4883.55,758.33,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T01324,11-01-2023,Upper Palatinate,Munich,Club-Mate,Online,4219,1.2,5068.4,4429.95,638.45,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T01325,11-01-2023,Upper Palatinate,Munich,Coca-Cola,Retail,18759,1.11,20841.37,13506.48,7334.89,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T01326,11-01-2023,Upper Palatinate,Munich,Coca-Cola,Supermarket,19511,0.89,17278.69,14047.92,3230.77,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T01327,11-01-2023,Upper Palatinate,Munich,Coca-Cola,Club/Bar,10554,1.17,12379.88,7598.88,4781,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T01328,11-01-2023,Upper Palatinate,Munich,Coca-Cola,Online,11909,1.15,13726.39,8574.48,5151.91,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T01329,11-01-2023,Upper Palatinate,Munich,Pepsi,Retail,15427,0.97,14888.69,10181.82,4706.87,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T01330,11-01-2023,Upper Palatinate,Munich,Pepsi,Supermarket,15050,1.04,15620.89,9933,5687.89,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T01331,11-01-2023,Upper Palatinate,Munich,Pepsi,Club/Bar,13784,1.12,15498.41,9097.44,6400.97,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T01332,11-01-2023,Upper Palatinate,Munich,Pepsi,Online,12074,0.99,12008.59,7968.84,4039.75,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T01333,11-01-2023,Swabia,Nuremberg,Club-Mate,Retail,5534,1.41,7782.36,5810.7,1971.66,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T01334,11-01-2023,Swabia,Nuremberg,Club-Mate,Supermarket,2246,1.41,3158.07,2358.3,799.77,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T01335,11-01-2023,Swabia,Nuremberg,Club-Mate,Club/Bar,4039,1.44,5800.65,4240.95,1559.7,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T01336,11-01-2023,Swabia,Nuremberg,Club-Mate,Online,2864,1.5,4295.24,3007.2,1288.04,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T01337,11-01-2023,Swabia,Nuremberg,Coca-Cola,Retail,8915,0.97,8607.56,6418.8,2188.76,0.6,0.08,0.04,0.1,,,,,
T01338,11-01-2023,Swabia,Nuremberg,Coca-Cola,Supermarket,11550,1,11540.49,8316,3224.49,0.6,0.08,0.04,0.1,,,,,
T01339,11-01-2023,Swabia,Nuremberg,Coca-Cola,Club/Bar,13616,0.95,12985.41,9803.52,3181.89,0.6,0.08,0.04,0.1,,,,,
T01340,11-01-2023,Swabia,Nuremberg,Coca-Cola,Online,19877,1.07,21281.52,14311.44,6970.08,0.6,0.08,0.04,0.1,,,,,
T01341,11-01-2023,Swabia,Nuremberg,Pepsi,Retail,14037,0.93,13059.73,9264.42,3795.31,0.55,0.07,0.04,0.09,,,,,
T01342,11-01-2023,Swabia,Nuremberg,Pepsi,Supermarket,10127,1.03,10393.02,6683.82,3709.2,0.55,0.07,0.04,0.09,,,,,
T01343,11-01-2023,Swabia,Nuremberg,Pepsi,Club/Bar,10284,1.04,10743.62,6787.44,3956.18,0.55,0.07,0.04,0.09,,,,,
T01344,11-01-2023,Swabia,Nuremberg,Pepsi,Online,13522,1.11,15010.49,8924.52,6085.97,0.55,0.07,0.04,0.09,,,,,
T01345,11-01-2023,Franconia,Augsburg,Club-Mate,Retail,3703,1.25,4625.08,3888.15,736.93,0.9,0.1,0.05,0.02,,,,,
T01346,11-01-2023,Franconia,Augsburg,Club-Mate,Supermarket,6721,1.47,9884.06,7057.05,2827.01,0.9,0.1,0.05,0.02,,,,,
T01347,11-01-2023,Franconia,Augsburg,Club-Mate,Club/Bar,4616,1.44,6637.37,4846.8,1790.57,0.9,0.1,0.05,0.02,,,,,
T01348,11-01-2023,Franconia,Augsburg,Club-Mate,Online,5045,1.38,6942.18,5297.25,1644.93,0.9,0.1,0.05,0.02,,,,,
T01349,11-01-2023,Franconia,Augsburg,Coca-Cola,Retail,19100,1.1,20936.97,13752,7184.97,0.6,0.08,0.04,0.1,,,,,
T01350,11-01-2023,Franconia,Augsburg,Coca-Cola,Supermarket,16596,0.96,15871.06,11949.12,3921.94,0.6,0.08,0.04,0.1,,,,,
T01351,11-01-2023,Franconia,Augsburg,Coca-Cola,Club/Bar,18925,1.1,20901.21,13626,7275.21,0.6,0.08,0.04,0.1,,,,,
T01352,11-01-2023,Franconia,Augsburg,Coca-Cola,Online,8341,0.86,7192.9,6005.52,1187.38,0.6,0.08,0.04,0.1,,,,,
T01353,11-01-2023,Franconia,Augsburg,Pepsi,Retail,12658,1.2,15188.48,8354.28,6834.2,0.55,0.07,0.04,0.09,,,,,
T01354,11-01-2023,Franconia,Augsburg,Pepsi,Supermarket,8368,1.06,8846.73,5522.88,3323.85,0.55,0.07,0.04,0.09,,,,,
T01355,11-01-2023,Franconia,Augsburg,Pepsi,Club/Bar,10903,0.91,9915.86,7195.98,2719.88,0.55,0.07,0.04,0.09,,,,,
T01356,11-01-2023,Franconia,Augsburg,Pepsi,Online,11343,0.91,10319.26,7486.38,2832.88,0.55,0.07,0.04,0.09,,,,,
T01357,11-01-2023,Franconia,Regensburg,Club-Mate,Retail,3342,1.4,4692.86,3509.1,1183.76,0.9,0.1,0.05,0.02,,,,,
T01358,11-01-2023,Franconia,Regensburg,Club-Mate,Supermarket,4437,1.29,5705.76,4658.85,1046.91,0.9,0.1,0.05,0.02,,,,,
T01359,11-01-2023,Franconia,Regensburg,Club-Mate,Club/Bar,5273,1.32,6970.44,5536.65,1433.79,0.9,0.1,0.05,0.02,,,,,
T01360,11-01-2023,Franconia,Regensburg,Club-Mate,Online,2350,1.49,3499.87,2467.5,1032.37,0.9,0.1,0.05,0.02,,,,,
T01361,11-01-2023,Franconia,Regensburg,Coca-Cola,Retail,14775,1.15,16952.93,10638,6314.93,0.6,0.08,0.04,0.1,,,,,
T01362,11-01-2023,Franconia,Regensburg,Coca-Cola,Supermarket,16145,0.89,14341.85,11624.4,2717.45,0.6,0.08,0.04,0.1,,,,,
T01363,11-01-2023,Franconia,Regensburg,Coca-Cola,Club/Bar,15362,1.17,18008.39,11060.64,6947.75,0.6,0.08,0.04,0.1,,,,,
T01364,11-01-2023,Franconia,Regensburg,Coca-Cola,Online,17741,0.9,15989.52,12773.52,3216,0.6,0.08,0.04,0.1,,,,,
T01365,11-01-2023,Franconia,Regensburg,Pepsi,Retail,16663,0.85,14108.25,10997.58,3110.67,0.55,0.07,0.04,0.09,,,,,
T01366,11-01-2023,Franconia,Regensburg,Pepsi,Supermarket,15951,0.93,14875.63,10527.66,4347.97,0.55,0.07,0.04,0.09,,,,,
T01367,11-01-2023,Franconia,Regensburg,Pepsi,Club/Bar,14691,0.98,14396.42,9696.06,4700.36,0.55,0.07,0.04,0.09,,,,,
T01368,11-01-2023,Franconia,Regensburg,Pepsi,Online,9996,0.83,8338.66,6597.36,1741.3,0.55,0.07,0.04,0.09,,,,,
T01369,11-01-2023,Lower Franconia,Würzburg,Club-Mate,Retail,3510,1.48,5202.66,3685.5,1517.16,0.9,0.1,0.05,0.02,,,,,
T01370,11-01-2023,Lower Franconia,Würzburg,Club-Mate,Supermarket,4986,1.37,6814.15,5235.3,1578.85,0.9,0.1,0.05,0.02,,,,,
T01371,11-01-2023,Lower Franconia,Würzburg,Club-Mate,Club/Bar,2390,1.48,3530.31,2509.5,1020.81,0.9,0.1,0.05,0.02,,,,,
T01372,11-01-2023,Lower Franconia,Würzburg,Club-Mate,Online,5716,1.27,7249.32,6001.8,1247.52,0.9,0.1,0.05,0.02,,,,,
T01373,11-01-2023,Lower Franconia,Würzburg,Coca-Cola,Retail,10400,1.15,11965.38,7488,4477.38,0.6,0.08,0.04,0.1,,,,,
T01374,11-01-2023,Lower Franconia,Würzburg,Coca-Cola,Supermarket,17874,0.81,14440.37,12869.28,1571.09,0.6,0.08,0.04,0.1,,,,,
T01375,11-01-2023,Lower Franconia,Würzburg,Coca-Cola,Club/Bar,14752,1.16,17133.44,10621.44,6512,0.6,0.08,0.04,0.1,,,,,
T01376,11-01-2023,Lower Franconia,Würzburg,Coca-Cola,Online,14126,1.18,16638.12,10170.72,6467.4,0.6,0.08,0.04,0.1,,,,,
T01377,11-01-2023,Lower Franconia,Würzburg,Pepsi,Retail,9058,1.12,10111.09,5978.28,4132.81,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T01378,11-01-2023,Lower Franconia,Würzburg,Pepsi,Supermarket,10875,0.98,10648.17,7177.5,3470.67,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T01379,11-01-2023,Lower Franconia,Würzburg,Pepsi,Club/Bar,15430,1.18,18247.78,10183.8,8063.98,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T01380,11-01-2023,Lower Franconia,Würzburg,Pepsi,Online,13673,1.15,15726.11,9024.18,6701.93,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T01381,11-01-2023,Swabia,Ingolstadt,Club-Mate,Retail,3631,1.28,4630.64,3812.55,818.09,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T01382,11-01-2023,Swabia,Ingolstadt,Club-Mate,Supermarket,2558,1.21,3096.14,2685.9,410.24,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T01383,11-01-2023,Swabia,Ingolstadt,Club-Mate,Club/Bar,4592,1.47,6741.1,4821.6,1919.5,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T01384,11-01-2023,Swabia,Ingolstadt,Club-Mate,Online,3342,1.41,4714.38,3509.1,1205.28,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T01385,11-01-2023,Swabia,Ingolstadt,Coca-Cola,Retail,17674,0.91,16068.02,12725.28,3342.74,0.6,0.08,0.04,0.1,,,,,
T01386,11-01-2023,Swabia,Ingolstadt,Coca-Cola,Supermarket,13991,0.82,11507.18,10073.52,1433.66,0.6,0.08,0.04,0.1,,,,,
T01387,11-01-2023,Swabia,Ingolstadt,Coca-Cola,Club/Bar,18745,1.18,22039,13496.4,8542.6,0.6,0.08,0.04,0.1,,,,,
T01388,11-01-2023,Swabia,Ingolstadt,Coca-Cola,Online,16521,1.08,17823.75,11895.12,5928.63,0.6,0.08,0.04,0.1,,,,,
T01389,11-01-2023,Swabia,Ingolstadt,Pepsi,Retail,12222,1.04,12668.97,8066.52,4602.45,0.55,0.07,0.04,0.09,,,,,
T01390,11-01-2023,Swabia,Ingolstadt,Pepsi,Supermarket,10367,1.11,11497.09,6842.22,4654.87,0.55,0.07,0.04,0.09,,,,,
T01391,11-01-2023,Swabia,Ingolstadt,Pepsi,Club/Bar,10910,0.95,10412.65,7200.6,3212.05,0.55,0.07,0.04,0.09,,,,,
T01392,11-01-2023,Swabia,Ingolstadt,Pepsi,Online,18017,1.01,18150.65,11891.22,6259.43,0.55,0.07,0.04,0.09,,,,,
T01393,11-01-2023,Franconia,Erlangen,Club-Mate,Retail,6420,1.45,9321.34,6741,2580.34,0.9,0.1,0.05,0.02,,,,,
T01394,11-01-2023,Franconia,Erlangen,Club-Mate,Supermarket,5657,1.46,8280.75,5939.85,2340.9,0.9,0.1,0.05,0.02,,,,,
T01395,11-01-2023,Franconia,Erlangen,Club-Mate,Club/Bar,5302,1.36,7198.88,5567.1,1631.78,0.9,0.1,0.05,0.02,,,,,
T01396,11-01-2023,Franconia,Erlangen,Club-Mate,Online,3304,1.27,4205.72,3469.2,736.52,0.9,0.1,0.05,0.02,,,,,
T01397,11-01-2023,Franconia,Erlangen,Coca-Cola,Retail,13582,0.86,11670.02,9779.04,1890.98,0.6,0.08,0.04,0.1,,,,,
T01398,11-01-2023,Franconia,Erlangen,Coca-Cola,Supermarket,9983,0.97,9710.92,7187.76,2523.16,0.6,0.08,0.04,0.1,,,,,
T01399,11-01-2023,Franconia,Erlangen,Coca-Cola,Club/Bar,8322,1.15,9554.88,5991.84,3563.04,0.6,0.08,0.04,0.1,,,,,
T01400,11-01-2023,Franconia,Erlangen,Coca-Cola,Online,10112,1.17,11805.43,7280.64,4524.79,0.6,0.08,0.04,0.1,,,,,
T01401,11-01-2023,Franconia,Erlangen,Pepsi,Retail,17785,1.04,18533.51,11738.1,6795.41,0.55,0.07,0.04,0.09,,,,,
T01402,11-01-2023,Franconia,Erlangen,Pepsi,Supermarket,13329,1.05,14049.51,8797.14,5252.37,0.55,0.07,0.04,0.09,,,,,
T01403,11-01-2023,Franconia,Erlangen,Pepsi,Club/Bar,8650,0.97,8391.26,5709,2682.26,0.55,0.07,0.04,0.09,,,,,
T01404,11-01-2023,Franconia,Erlangen,Pepsi,Online,9094,1.17,10647.78,6002.04,4645.74,0.55,0.07,0.04,0.09,,,,,
T01405,11-01-2023,Franconia,Bayreuth,Club-Mate,Retail,6136,1.4,8567.42,6442.8,2124.62,0.9,0.1,0.05,0.02,,,,,
T01406,11-01-2023,Franconia,Bayreuth,Club-Mate,Supermarket,4547,1.42,6459.65,4774.35,1685.3,0.9,0.1,0.05,0.02,,,,,
T01407,11-01-2023,Franconia,Bayreuth,Club-Mate,Club/Bar,2303,1.31,3022.1,2418.15,603.95,0.9,0.1,0.05,0.02,,,,,
T01408,11-01-2023,Franconia,Bayreuth,Club-Mate,Online,3994,1.39,5559.59,4193.7,1365.89,0.9,0.1,0.05,0.02,,,,,
T01409,11-01-2023,Franconia,Bayreuth,Coca-Cola,Retail,16155,0.96,15447.39,11631.6,3815.79,0.6,0.08,0.04,0.1,,,,,
T01410,11-01-2023,Franconia,Bayreuth,Coca-Cola,Supermarket,18846,0.94,17756.96,13569.12,4187.84,0.6,0.08,0.04,0.1,,,,,
T01411,11-01-2023,Franconia,Bayreuth,Coca-Cola,Club/Bar,13357,1.11,14833.67,9617.04,5216.63,0.6,0.08,0.04,0.1,,,,,
T01412,11-01-2023,Franconia,Bayreuth,Coca-Cola,Online,18044,1.1,19783.55,12991.68,6791.87,0.6,0.08,0.04,0.1,,,,,
T01413,11-01-2023,Franconia,Bayreuth,Pepsi,Retail,16830,0.82,13769.34,11107.8,2661.54,0.55,0.07,0.04,0.09,,,,,
T01414,11-01-2023,Franconia,Bayreuth,Pepsi,Supermarket,18786,1.16,21761.24,12398.76,9362.48,0.55,0.07,0.04,0.09,,,,,
T01415,11-01-2023,Franconia,Bayreuth,Pepsi,Club/Bar,18175,1.05,19031.58,11995.5,7036.08,0.55,0.07,0.04,0.09,,,,,
T01416,11-01-2023,Franconia,Bayreuth,Pepsi,Online,9943,1.18,11698.7,6562.38,5136.32,0.55,0.07,0.04,0.09,,,,,
T01417,11-01-2023,Upper Palatinate,Bamberg,Club-Mate,Retail,5782,1.31,7557.13,6071.1,1486.03,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T01418,11-01-2023,Upper Palatinate,Bamberg,Club-Mate,Supermarket,6797,1.3,8820.63,7136.85,1683.78,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T01419,11-01-2023,Upper Palatinate,Bamberg,Club-Mate,Club/Bar,3724,1.38,5136.16,3910.2,1225.96,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T01420,11-01-2023,Upper Palatinate,Bamberg,Club-Mate,Online,6775,1.49,10077.72,7113.75,2963.97,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T01421,11-01-2023,Upper Palatinate,Bamberg,Coca-Cola,Retail,15152,0.91,13789.41,10909.44,2879.97,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T01422,11-01-2023,Upper Palatinate,Bamberg,Coca-Cola,Supermarket,9016,1.12,10069.21,6491.52,3577.69,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T01423,11-01-2023,Upper Palatinate,Bamberg,Coca-Cola,Club/Bar,12556,0.93,11736.71,9040.32,2696.39,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T01424,11-01-2023,Upper Palatinate,Bamberg,Coca-Cola,Online,9678,1.02,9836.63,6968.16,2868.47,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T01425,11-01-2023,Upper Palatinate,Bamberg,Pepsi,Retail,9437,0.88,8323.53,6228.42,2095.11,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T01426,11-01-2023,Upper Palatinate,Bamberg,Pepsi,Supermarket,15858,1.15,18256.7,10466.28,7790.42,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T01427,11-01-2023,Upper Palatinate,Bamberg,Pepsi,Club/Bar,12668,1.08,13631.53,8360.88,5270.65,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T01428,11-01-2023,Upper Palatinate,Bamberg,Pepsi,Online,16935,1.03,17448.5,11177.1,6271.4,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T01429,11-01-2023,Franconia,Passau,Club-Mate,Retail,6155,1.43,8804.3,6462.75,2341.55,0.9,0.1,0.05,0.02,,,,,
T01430,11-01-2023,Franconia,Passau,Club-Mate,Supermarket,3204,1.44,4608.45,3364.2,1244.25,0.9,0.1,0.05,0.02,,,,,
T01431,11-01-2023,Franconia,Passau,Club-Mate,Club/Bar,5800,1.21,7009.42,6090,919.42,0.9,0.1,0.05,0.02,,,,,
T01432,11-01-2023,Franconia,Passau,Club-Mate,Online,2663,1.37,3650.79,2796.15,854.64,0.9,0.1,0.05,0.02,,,,,
T01433,11-01-2023,Franconia,Passau,Coca-Cola,Retail,13144,1.17,15393.57,9463.68,5929.89,0.6,0.08,0.04,0.1,,,,,
T01434,11-01-2023,Franconia,Passau,Coca-Cola,Supermarket,12412,0.94,11693.62,8936.64,2756.98,0.6,0.08,0.04,0.1,,,,,
T01435,11-01-2023,Franconia,Passau,Coca-Cola,Club/Bar,8359,0.9,7504.2,6018.48,1485.72,0.6,0.08,0.04,0.1,,,,,
T01436,11-01-2023,Franconia,Passau,Coca-Cola,Online,15095,1.06,16042.58,10868.4,5174.18,0.6,0.08,0.04,0.1,,,,,
T01437,11-01-2023,Franconia,Passau,Pepsi,Retail,16206,0.95,15453.9,10695.96,4757.94,0.55,0.07,0.04,0.09,,,,,
T01438,11-01-2023,Franconia,Passau,Pepsi,Supermarket,9214,1.17,10761.56,6081.24,4680.32,0.55,0.07,0.04,0.09,,,,,
T01439,11-01-2023,Franconia,Passau,Pepsi,Club/Bar,8224,1.09,8957.19,5427.84,3529.35,0.55,0.07,0.04,0.09,,,,,
T01440,11-01-2023,Franconia,Passau,Pepsi,Online,11199,1.17,13145.3,7391.34,5753.96,0.55,0.07,0.04,0.09,,,,,
T01441,11-01-2023,Upper Franconia,Rosenheim,Club-Mate,Retail,5267,1.28,6731.85,5530.35,1201.5,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T01441,11-01-2023,Upper Franconia,Rosenheim,Club-Mate,Retail,5267,1.28,6731.85,5530.35,1201.5,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T01442,11-01-2023,Upper Franconia,Rosenheim,Club-Mate,Supermarket,6111,1.37,8345.56,6416.55,1929.01,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T01442,11-01-2023,Upper Franconia,Rosenheim,Club-Mate,Supermarket,6111,1.37,8345.56,6416.55,1929.01,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T01443,11-01-2023,Upper Franconia,Rosenheim,Club-Mate,Club/Bar,2857,1.26,3603.85,2999.85,604,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T01443,11-01-2023,Upper Franconia,Rosenheim,Club-Mate,Club/Bar,2857,1.26,3603.85,2999.85,604,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T01444,11-01-2023,Upper Franconia,Rosenheim,Club-Mate,Online,3255,1.29,4188.31,3417.75,770.56,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T01444,11-01-2023,Upper Franconia,Rosenheim,Club-Mate,Online,3255,1.29,4188.31,3417.75,770.56,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T01445,11-01-2023,Upper Franconia,Rosenheim,Coca-Cola,Retail,17454,0.84,14648.26,12566.88,2081.38,0.6,0.08,0.04,0.1,,,,,
T01446,11-01-2023,Upper Franconia,Rosenheim,Coca-Cola,Supermarket,9673,1.08,10455.72,6964.56,3491.16,0.6,0.08,0.04,0.1,,,,,
T01447,11-01-2023,Upper Franconia,Rosenheim,Coca-Cola,Club/Bar,12034,0.86,10314.44,8664.48,1649.96,0.6,0.08,0.04,0.1,,,,,
T01448,11-01-2023,Upper Franconia,Rosenheim,Coca-Cola,Online,12508,1.05,13114.06,9005.76,4108.3,0.6,0.08,0.04,0.1,,,,,
T01449,11-01-2023,Upper Franconia,Rosenheim,Pepsi,Retail,17114,0.96,16493.49,11295.24,5198.25,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T01450,11-01-2023,Upper Franconia,Rosenheim,Pepsi,Supermarket,15125,1.02,15466.86,9982.5,5484.36,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T01451,11-01-2023,Upper Franconia,Rosenheim,Pepsi,Club/Bar,16680,0.95,15764.56,11008.8,4755.76,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T01452,11-01-2023,Upper Franconia,Rosenheim,Pepsi,Online,18664,1.12,20985.48,12318.24,8667.24,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T01453,12-01-2023,Upper Bavaria,Munich,Club-Mate,Retail,3399,1.42,4839.23,3568.95,1270.28,0.9,0.1,0.05,0.02,WH-002,7403,22979,16328,14054
T01453,12-01-2023,Upper Bavaria,Munich,Club-Mate,Retail,3399,1.42,4839.23,3568.95,1270.28,0.9,0.1,0.05,0.02,WH-004,8425,12257,15148,5534
T01454,12-01-2023,Upper Bavaria,Munich,Club-Mate,Supermarket,6384,1.21,7696.01,6703.2,992.81,0.9,0.1,0.05,0.02,WH-002,7403,22979,16328,14054
T01454,12-01-2023,Upper Bavaria,Munich,Club-Mate,Supermarket,6384,1.21,7696.01,6703.2,992.81,0.9,0.1,0.05,0.02,WH-004,8425,12257,15148,5534
T01455,12-01-2023,Upper Bavaria,Munich,Club-Mate,Club/Bar,6760,1.29,8728.71,7098,1630.71,0.9,0.1,0.05,0.02,WH-002,7403,22979,16328,14054
T01455,12-01-2023,Upper Bavaria,Munich,Club-Mate,Club/Bar,6760,1.29,8728.71,7098,1630.71,0.9,0.1,0.05,0.02,WH-004,8425,12257,15148,5534
T01456,12-01-2023,Upper Bavaria,Munich,Club-Mate,Online,2348,1.24,2918.56,2465.4,453.16,0.9,0.1,0.05,0.02,WH-002,7403,22979,16328,14054
T01456,12-01-2023,Upper Bavaria,Munich,Club-Mate,Online,2348,1.24,2918.56,2465.4,453.16,0.9,0.1,0.05,0.02,WH-004,8425,12257,15148,5534
T01457,12-01-2023,Upper Bavaria,Munich,Coca-Cola,Retail,14465,1.04,15084.74,10414.8,4669.94,0.6,0.08,0.04,0.1,WH-001,11371,12567,21016,2922
T01458,12-01-2023,Upper Bavaria,Munich,Coca-Cola,Supermarket,9559,1.2,11455.68,6882.48,4573.2,0.6,0.08,0.04,0.1,WH-001,11371,12567,21016,2922
T01459,12-01-2023,Upper Bavaria,Munich,Coca-Cola,Club/Bar,12009,1.07,12904.93,8646.48,4258.45,0.6,0.08,0.04,0.1,WH-001,11371,12567,21016,2922
T01460,12-01-2023,Upper Bavaria,Munich,Coca-Cola,Online,19833,1.16,23004.91,14279.76,8725.15,0.6,0.08,0.04,0.1,WH-001,11371,12567,21016,2922
T01461,12-01-2023,Upper Bavaria,Munich,Pepsi,Retail,14149,1.07,15203.71,9338.34,5865.37,0.55,0.07,0.04,0.09,WH-011,6475,26566,12970,20071
T01462,12-01-2023,Upper Bavaria,Munich,Pepsi,Supermarket,17066,0.86,14659.02,11263.56,3395.46,0.55,0.07,0.04,0.09,WH-011,6475,26566,12970,20071
T01463,12-01-2023,Upper Bavaria,Munich,Pepsi,Club/Bar,19489,1.12,21828.27,12862.74,8965.53,0.55,0.07,0.04,0.09,WH-011,6475,26566,12970,20071
T01464,12-01-2023,Upper Bavaria,Munich,Pepsi,Online,11472,1.06,12211.16,7571.52,4639.64,0.55,0.07,0.04,0.09,WH-011,6475,26566,12970,20071
T01465,12-01-2023,Franconia,Nuremberg,Club-Mate,Retail,3766,1.28,4822.17,3954.3,867.87,0.9,0.1,0.05,0.02,,,,,
T01466,12-01-2023,Franconia,Nuremberg,Club-Mate,Supermarket,3143,1.46,4579.21,3300.15,1279.06,0.9,0.1,0.05,0.02,,,,,
T01467,12-01-2023,Franconia,Nuremberg,Club-Mate,Club/Bar,3193,1.48,4730.52,3352.65,1377.87,0.9,0.1,0.05,0.02,,,,,
T01468,12-01-2023,Franconia,Nuremberg,Club-Mate,Online,2263,1.46,3306.56,2376.15,930.41,0.9,0.1,0.05,0.02,,,,,
T01469,12-01-2023,Franconia,Nuremberg,Coca-Cola,Retail,15410,0.96,14755.23,11095.2,3660.03,0.6,0.08,0.04,0.1,,,,,
T01470,12-01-2023,Franconia,Nuremberg,Coca-Cola,Supermarket,12025,1,12059.13,8658,3401.13,0.6,0.08,0.04,0.1,,,,,
T01471,12-01-2023,Franconia,Nuremberg,Coca-Cola,Club/Bar,10141,0.84,8550.21,7301.52,1248.69,0.6,0.08,0.04,0.1,,,,,
T01472,12-01-2023,Franconia,Nuremberg,Coca-Cola,Online,15657,1.19,18645.51,11273.04,7372.47,0.6,0.08,0.04,0.1,,,,,
T01473,12-01-2023,Franconia,Nuremberg,Pepsi,Retail,8375,0.88,7362.28,5527.5,1834.78,0.55,0.07,0.04,0.09,,,,,
T01474,12-01-2023,Franconia,Nuremberg,Pepsi,Supermarket,8468,0.95,8043.88,5588.88,2455,0.55,0.07,0.04,0.09,,,,,
T01475,12-01-2023,Franconia,Nuremberg,Pepsi,Club/Bar,17273,0.92,15975.53,11400.18,4575.35,0.55,0.07,0.04,0.09,,,,,
T01476,12-01-2023,Franconia,Nuremberg,Pepsi,Online,19184,0.93,17878.74,12661.44,5217.3,0.55,0.07,0.04,0.09,,,,,
T01477,12-01-2023,Lower Franconia,Augsburg,Club-Mate,Retail,4419,1.22,5402.52,4639.95,762.57,0.9,0.1,0.05,0.02,,,,,
T01478,12-01-2023,Lower Franconia,Augsburg,Club-Mate,Supermarket,4622,1.42,6577.22,4853.1,1724.12,0.9,0.1,0.05,0.02,,,,,
T01479,12-01-2023,Lower Franconia,Augsburg,Club-Mate,Club/Bar,2180,1.22,2652.92,2289,363.92,0.9,0.1,0.05,0.02,,,,,
T01480,12-01-2023,Lower Franconia,Augsburg,Club-Mate,Online,6955,1.3,9055.2,7302.75,1752.45,0.9,0.1,0.05,0.02,,,,,
